project,class,method,params,start_line,cc,status,line_cov,instr_cov,branch_cov,line_cov_num,line_cov_den,instr_cov_num,instr_cov_den,branch_cov_num,branch_cov_den,tests,calls,log_path,report_path,tests_path,artifact_report_path,exec_path
Lang,org.apache.commons.lang3.math.Fraction,compareTo,final Fraction other,588,4,ok,100.0,100.0,100.0,19,19,110,110,6,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_Fraction__compareTo__588.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__compareTo__588/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__compareTo__588/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__compareTo__588/jacoco.exec
Lang,org.apache.commons.lang3.CharRange,CharacterIterator,final CharRange r,52,4,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_CharRange__CharacterIterator__52.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_CharRange__CharacterIterator__52/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_CharRange__CharacterIterator__52/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_CharRange__CharacterIterator__52/jacoco.exec
Lang,org.apache.commons.lang3.math.NumberUtils,min,final float... array,1154,4,ok,100.0,100.0,100.0,62,62,229,229,44,44,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_NumberUtils__min__1154.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1154/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1154/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1154/jacoco.exec
Lang,org.apache.commons.lang3.builder.MultilineRecursiveToStringStyle,appendDetail,"final StringBuffer buffer, final String fieldName, final Object value",150,4,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_builder_MultilineRecursiveToStringStyle__appendDetail__150.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_MultilineRecursiveToStringStyle__appendDetail__150/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_MultilineRecursiveToStringStyle__appendDetail__150/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_builder_MultilineRecursiveToStringStyle__appendDetail__150/jacoco.exec
Lang,org.apache.commons.lang3.Conversion,longToShortArray,"final long src, final int srcPos, final short[] dst, final int dstPos, final int nShorts",1199,4,ok,75.0,56.5,83.3,6,8,26,46,5,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_Conversion__longToShortArray__1199.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__longToShortArray__1199/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__longToShortArray__1199/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__longToShortArray__1199/jacoco.exec
Lang,org.apache.commons.lang3.reflect.TypeUtils,getRawType,final ParameterizedType parameterizedType,689,4,ok,47.8,59.3,55.0,11,23,51,86,11,20,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_TypeUtils__getRawType__689.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__getRawType__689/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__getRawType__689/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__getRawType__689/jacoco.exec
Lang,org.apache.commons.lang3.Range,isOverlappedBy,final Range<T> otherRange,513,4,ok,100.0,100.0,100.0,5,5,23,23,8,8,71,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_Range__isOverlappedBy__513.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Range__isOverlappedBy__513/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Range__isOverlappedBy__513/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Range__isOverlappedBy__513/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,abbreviateMiddle,"final String str, final String middle, final int length",420,4,error(rc=1),,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__abbreviateMiddle__420.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__abbreviateMiddle__420/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__abbreviateMiddle__420/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__abbreviateMiddle__420/jacoco.exec
Lang,org.apache.commons.lang3.ClassUtils,isAssignable,"Class<?>[] classArray, Class<?>[] toClassArray, final boolean autoboxing",1400,4,ok,62.2,46.3,39.5,28,45,100,216,30,76,148,13,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ClassUtils__isAssignable__1400.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__isAssignable__1400/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__isAssignable__1400/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ClassUtils__isAssignable__1400/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,getDigits,final String str,2042,4,ok,100.0,100.0,100.0,9,9,34,34,6,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__getDigits__2042.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getDigits__2042/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getDigits__2042/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__getDigits__2042/jacoco.exec
Lang,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker,performStateCheck,final int increment,537,4,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker__performStateCheck__537.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker__performStateCheck__537/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker__performStateCheck__537/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_EventCountCircuitBreaker__performStateCheck__537/jacoco.exec
Lang,org.apache.commons.lang3.Conversion,intToBinary,"final int src, final int srcPos, final boolean[] dst, final int dstPos, final int nBools",888,4,ok,100.0,100.0,100.0,8,8,44,44,8,8,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_Conversion__intToBinary__888.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__intToBinary__888/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__intToBinary__888/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__intToBinary__888/jacoco.exec
Lang,org.apache.commons.lang3.Conversion,shortToByteArray,"final short src, final int srcPos, final byte[] dst, final int dstPos, final int nBytes",1314,4,ok,75.0,57.8,83.3,6,8,26,45,5,6,5,5,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_Conversion__shortToByteArray__1314.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__shortToByteArray__1314/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__shortToByteArray__1314/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_Conversion__shortToByteArray__1314/jacoco.exec
Lang,org.apache.commons.lang3.function.Failable,run,"final Object test, final FailableRunnable<E> runnable",540,4,"coverage-error:unclosed token: line 1, column 2375663",,,,,,,,,,,,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_function_Failable__run__540.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__run__540/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__run__540/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_function_Failable__run__540/jacoco.exec
Lang,org.apache.commons.lang3.RegExUtils,replaceFirst,"final String text, final String regex, final String replacement",643,4,ok,100.0,100.0,100.0,7,7,33,33,12,12,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_RegExUtils__replaceFirst__643.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_RegExUtils__replaceFirst__643/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_RegExUtils__replaceFirst__643/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_RegExUtils__replaceFirst__643/jacoco.exec
Lang,org.apache.commons.lang3.concurrent.ConcurrentUtils,createIfAbsent,"final ConcurrentMap<K, V> map, final K key,
            final ConcurrentInitializer<V> init",152,4,ok,83.3,90.0,66.7,5,6,18,20,4,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_concurrent_ConcurrentUtils__createIfAbsent__152.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_ConcurrentUtils__createIfAbsent__152/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_ConcurrentUtils__createIfAbsent__152/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_ConcurrentUtils__createIfAbsent__152/jacoco.exec
Lang,org.apache.commons.lang3.concurrent.TimedSemaphore,shutdown,,446,4,ok,100.0,100.0,100.0,7,7,22,22,6,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_concurrent_TimedSemaphore__shutdown__446.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_TimedSemaphore__shutdown__446/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_TimedSemaphore__shutdown__446/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_concurrent_TimedSemaphore__shutdown__446/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,addAll,"final byte[] array1, final byte... array2",887,3,ok,93.6,91.3,94.7,73,78,316,346,36,38,655,16,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__addAll__887.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__addAll__887/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__addAll__887/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__addAll__887/jacoco.exec
Lang,org.apache.commons.lang3.exception.ExceptionUtils,removeCommonFrames,"final List<String> causeFrames, final List<String> wrapperFrames",790,4,ok,100.0,100.0,100.0,13,13,44,44,6,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_exception_ExceptionUtils__removeCommonFrames__790.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__removeCommonFrames__790/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__removeCommonFrames__790/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_exception_ExceptionUtils__removeCommonFrames__790/jacoco.exec
Lang,org.apache.commons.lang3.math.NumberUtils,min,final double... array,1111,4,ok,100.0,100.0,100.0,62,62,229,229,44,44,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_NumberUtils__min__1111.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1111/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1111/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__min__1111/jacoco.exec
Lang,org.apache.commons.lang3.text.StrBuilder,insert,"final int index, String str",2261,4,ok,100.0,100.0,100.0,66,66,372,372,26,26,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_text_StrBuilder__insert__2261.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrBuilder__insert__2261/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrBuilder__insert__2261/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrBuilder__insert__2261/jacoco.exec
Lang,org.apache.commons.lang3.math.NumberUtils,max,final float... array,873,4,ok,100.0,100.0,100.0,62,62,229,229,44,44,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_NumberUtils__max__873.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__max__873/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__max__873/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_NumberUtils__max__873/jacoco.exec
Lang,org.apache.commons.lang3.reflect.TypeUtils,equals,"final Type[] type1, final Type[] type2",509,4,ok,100.0,100.0,100.0,9,9,32,32,8,8,4,3,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__509.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__509/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__509/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__509/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,nullToEmpty,"final T[] array, final Class<T[]> type",4721,3,ok,95.8,96.1,95.0,23,24,124,129,19,20,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__nullToEmpty__4721.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__nullToEmpty__4721/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__nullToEmpty__4721/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__nullToEmpty__4721/jacoco.exec
Lang,org.apache.commons.lang3.reflect.TypeUtils,equals,"final ParameterizedType parameterizedType, final Type type",468,4,ok,100.0,100.0,100.0,9,9,32,32,8,8,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__468.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__468/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__468/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_TypeUtils__equals__468/jacoco.exec
Lang,org.apache.commons.lang3.math.Fraction,invert,,750,4,ok,100.0,100.0,100.0,7,7,38,38,6,6,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_math_Fraction__invert__750.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__invert__750/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__invert__750/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_math_Fraction__invert__750/jacoco.exec
Lang,org.apache.commons.lang3.ArrayUtils,reverse,"final Object[] array, final int startIndexInclusive, final int endIndexExclusive",6866,3,ok,100.0,100.0,100.0,127,127,388,388,54,54,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_ArrayUtils__reverse__6866.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__reverse__6866/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__reverse__6866/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_ArrayUtils__reverse__6866/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,difference,"final String str1, final String str2",1664,4,ok,100.0,100.0,100.0,8,8,21,21,6,6,646,5,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__difference__1664.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__difference__1664/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__difference__1664/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__difference__1664/jacoco.exec
Lang,org.apache.commons.lang3.reflect.FieldUtils,getDeclaredField,"final Class<?> cls, final String fieldName, final boolean forceAccess",121,4,ok,100.0,100.0,75.0,11,11,34,34,3,4,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_reflect_FieldUtils__getDeclaredField__121.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_FieldUtils__getDeclaredField__121/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_FieldUtils__getDeclaredField__121/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_reflect_FieldUtils__getDeclaredField__121/jacoco.exec
Lang,org.apache.commons.lang3.text.StrTokenizer,addToken,"final List<String> list, String tok",415,4,method-lines-missing,,,,,,,,,,0,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_text_StrTokenizer__addToken__415.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrTokenizer__addToken__415/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrTokenizer__addToken__415/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_text_StrTokenizer__addToken__415/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,isAnyEmpty,final CharSequence... css,3437,4,ok,100.0,100.0,100.0,6,6,28,28,6,6,700,3,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__isAnyEmpty__3437.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAnyEmpty__3437/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAnyEmpty__3437/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAnyEmpty__3437/jacoco.exec
Lang,org.apache.commons.lang3.StringUtils,isAlpha,final CharSequence cs,3261,4,ok,100.0,100.0,100.0,7,7,24,24,6,6,1,0,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/logs/Lang/org_apache_commons_lang3_StringUtils__isAlpha__3261.log,/data/peiting/symbolic/bs/baseline/evosuite/cache/project_workspace/Lang_stable/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAlpha__3261/evosuite-tests,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAlpha__3261/jacoco-report/report.xml,/data/peiting/symbolic/bs/baseline/evosuite/reports/batch/artifacts/Lang/org_apache_commons_lang3_StringUtils__isAlpha__3261/jacoco.exec
